Last Name,First Name,Country,Date of birth,Date of birth.1,Date of birth.2,Course type,location,Gender,Swim,distance(m),25m,50m,100m
COLEMAN, Michelle,SWE,,,1993,long,olympics Rio 2016,,Backstroke,100,,29.37,01:01.1
MENSING, Jenny,GER,,,1986,long,olympics Rio 2016,,Backstroke,100,,29.8,01:01.3
ZOFKOVA, Carlotta,ITA,,,1993,long,olympics Rio 2016,,Backstroke,100,,29.6,01:01.4
AU, Stephanie,HKG,,,1992,long,olympics Rio 2016,,Backstroke,100,,29.26,01:01.5
SAKAI, Natsumi,JPN,,,2001,long,olympics Rio 2016,,Backstroke,100,,30.07,01:01.6
LUCCAS, Natalia,BRA,,,1996,long,olympics Rio 2016,,Backstroke,100,,29.81,01:01.9
"SUN, Jiajun",,CHN,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,27.72,01:00.6
"PETRASHOV, Denis",,KGZ,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,29.04,01:01.3
"TANIGUCHI, Taku",,JPN,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,29.2,01:01.4
"HANAGURUMA, Yu",,JPN,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,28.86,01:01.6
"HOULIE, Michael J",,RSA,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,27.43,01:01.7
"CORBEAU, Caspar",,NED,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,28.51,01:01.8
"GERASIMENKO, Vladislav",,RUS,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,28.5,01:02.4
"KALUSOWSKI, Jan",,POL,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,29.27,01:02.7
"HOULIE, Michael J",,RSA,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,27.44,01:00.2
"SUN, Jiajun",,CHN,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,28.18,01:00.6
"PETRASHOV, Denis",,KGZ,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,28.58,01:01.9
"HANAGURUMA, Yu",,JPN,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,29.57,01:02.0
"TANIGUCHI, Taku",,JPN,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,29.23,01:02.1
"GERASIMENKO, Vladislav",,RUS,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,29.36,01:02.2
"KALUSOWSKI, Jan",,POL,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,29.03,01:02.2
"CORBEAU, Caspar",,NED,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,28.95,01:02.3
"PHAM, Thanh Bao",,VIE,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,30.25,01:02.5
"PINHEIRO DE SOUZA, Vitor",,BRA,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,29.75,01:02.7
"DIJKSTRA, Juri",,NED,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,28.97,01:03.1
"BOEHM, Sebestyen",,HUN,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,29.32,01:03.2
"BALAMANE, Moncef",,ALG,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,29.2,01:03.3
"GRINDHEIM, Andre Klippenberg",,NOR,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,29.42,01:03.6
"SAINT-UPERY, Santiago",,URU,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,29.83,01:03.8
"DEMIR, Demirkan",,TUR,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,30.4,01:04.0
"HOULIE, Michael J",,RSA,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,27.51,01:01.4
"SUN, Jiajun",,CHN,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,28.56,01:01.4
"TANIGUCHI, Taku",,JPN,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,28.86,01:01.7
"HANAGURUMA, Yu",,JPN,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,29.73,01:02.2
"GERASIMENKO, Vladislav",,RUS,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,29.07,01:02.5
"KALUSOWSKI, Jan",,POL,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,29.33,01:02.6
"CORBEAU, Caspar",,NED,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,29.73,01:02.7
"PETRASHOV, Denis",,KGZ,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,29.45,01:02.8
"PHAM, Thanh Bao",,VIE,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,30.01,01:03.0
"PINHEIRO DE SOUZA, Vitor",,BRA,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,29.81,01:03.2
"BOEHM, Sebestyen",,HUN,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,29.44,01:03.2
"DIJKSTRA, Juri",,NED,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,29.66,01:03.5
"SAINT-UPERY, Santiago",,URU,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,29.26,01:03.6
"DEMIR, Demirkan",,TUR,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,29.55,01:03.7
"BALAMANE, Moncef",,ALG,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,30.07,01:03.7
"GRINDHEIM, Andre Klippenberg",,NOR,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,29.67,01:03.8
"MILANOVICH, Alexander",,CAN,,,2002,long,2018 Youth Olympic Games,,Breaststroke,100,,28.64,01:03.9
"SILINS, Janis Vitauts",,LAT,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,29.91,01:04.1
"ANG, Wei Maximillian",,SGP,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,30.01,01:04.2
"SIDORCHUK, Aleksey",,UZB,,,2002,long,2018 Youth Olympic Games,,Breaststroke,100,,29.92,01:04.3
"MOK, Kai Tik Marcus",,HKG,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,30.47,01:04.5
"PUENTE BUSTAMANTE, Andres Eduardo",,MEX,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,29.51,01:04.7
"DANG, Ethan V",,USA,,,2002,long,2018 Youth Olympic Games,,Breaststroke,100,,30.22,01:04.7
"GAJDOS, David",,SVK,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,30.8,01:04.9
"RUDAVS, Didzis",,LAT,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,30.94,01:04.9
"MOZE, Matija",,SLO,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,30.65,01:05.0
"BASTIAN, Izaak Z",,BAH,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,30.17,01:05.2
"WEEKES, Luis Sebastian",,BAR,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,30.81,01:06.3
"SOLIS ROSALES, Jose David",,CRC,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,30.99,01:06.3
"ROSSI, Samuele",,SEY,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,30.63,01:07.3
"KALATE, Leonard",,PNG,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,32.2,01:07.5
"GREUTER, Simon-Aramis",,LIE,,,2002,long,2018 Youth Olympic Games,,Breaststroke,100,,31.25,01:08.1
"MAKAROVA, Anastasia R.",,RUS,,,2003,long,2018 Youth Olympic Games,,Breaststroke,100,,32.98,01:07.9
"COYNE, Niamh",,IRL,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,33.1,01:08.9
"TETEREVKOVA, Kotryna",,LTU,,,2002,long,2018 Youth Olympic Games,,Breaststroke,100,,32.37,01:09.0
"MC SHARRY, Mona",,IRL,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,31.9,01:09.0
"PIROVANO, Anna",,ITA,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,32.3,01:09.2
"BRUNZELL, Hannah",,SWE,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,33.38,01:09.2
"SELEIKAITE, Agne",,LTU,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,33.29,01:09.4
"ASABA, Shiori",,JPN,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,32.9,01:09.6
"MAKAROVA, Anastasia R.",,RUS,,,2003,long,2018 Youth Olympic Games,,Breaststroke,100,,33.35,01:08.7
"TETEREVKOVA, Kotryna",,LTU,,,2002,long,2018 Youth Olympic Games,,Breaststroke,100,,32.82,01:08.8
"COYNE, Niamh",,IRL,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,32.78,01:08.9
"PIROVANO, Anna",,ITA,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,33.2,01:09.1
"BRUNZELL, Hannah",,SWE,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,32.44,01:09.5
"ASABA, Shiori",,JPN,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,33.14,01:09.5
"SELEIKAITE, Agne",,LTU,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,32.37,01:09.6
"MC SHARRY, Mona",,IRL,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,32.4,01:09.7
"HALLMANN, Weronika",,POL,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,33.32,01:10.1
"GUTTMANN, Elena",,AUT,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,32.31,01:10.4
"HODGES, Chelsea",,AUS,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,32.6,01:10.6
"MANSSON, Julia",,SWE,,,2002,long,2018 Youth Olympic Games,,Breaststroke,100,,32.93,01:10.6
"WISEMAN, Avery",,CAN,,,2002,long,2018 Youth Olympic Games,,Breaststroke,100,,33.58,01:10.7
"CELIK, Tina",,SLO,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,33.53,01:10.8
"ZHENG, Muyan",,CHN,,,2002,long,2018 Youth Olympic Games,,Breaststroke,100,,33.79,01:10.8
"BASSOT-BERT, Clara",,FRA,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,32.46,01:12.7
"MAKAROVA, Anastasia R.",,RUS,,,2003,long,2018 Youth Olympic Games,,Breaststroke,100,,32.92,01:08.8
"MC SHARRY, Mona",,IRL,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,32.1,01:09.2
"ASABA, Shiori",,JPN,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,33.42,01:09.3
"COYNE, Niamh",,IRL,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,32.91,01:09.5
"PIROVANO, Anna",,ITA,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,33.46,01:09.8
"TETEREVKOVA, Kotryna",,LTU,,,2002,long,2018 Youth Olympic Games,,Breaststroke,100,,33.52,01:10.1
"BRUNZELL, Hannah",,SWE,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,33.44,01:10.1
"HODGES, Chelsea",,AUS,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,32.56,01:10.4
"HALLMANN, Weronika",,POL,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,32.58,01:10.5
"WISEMAN, Avery",,CAN,,,2002,long,2018 Youth Olympic Games,,Breaststroke,100,,33.25,01:10.6
"GUTTMANN, Elena",,AUT,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,33.5,01:10.9
"MANSSON, Julia",,SWE,,,2002,long,2018 Youth Olympic Games,,Breaststroke,100,,33.4,01:10.9
"CELIK, Tina",,SLO,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,33.59,01:10.9
"ZHENG, Muyan",,CHN,,,2002,long,2018 Youth Olympic Games,,Breaststroke,100,,33.82,01:10.9
"SELEIKAITE, Agne",,LTU,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,33.43,01:11.0
"BASSOT-BERT, Clara",,FRA,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,33.95,01:11.3
"YUN, Eunsol",,KOR,,,2002,long,2018 Youth Olympic Games,,Breaststroke,100,,34,01:11.4
"KRONIGER, Anna",,GER,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,33.97,01:11.5
"CHUE, Christie May Mun Ee",,SGP,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,34.26,01:11.6
"MUNDELL, Christin",,RSA,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,33.48,01:11.6
"VAZQUEZ RUIZ, Alba",,ESP,,,2002,long,2018 Youth Olympic Games,,Breaststroke,100,,33.67,01:11.7
"DOUGLASS, Katherine C",,USA,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,33.64,01:11.8
"BOONAMPHAI, Saovanee",,THA,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,33.62,01:11.8
"MOSCENSCAIA, Anastasia",,MDA,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,33.61,01:12.0
"WANG, Heesong",,KOR,,,2003,long,2018 Youth Olympic Games,,Breaststroke,100,,33.85,01:12.0
"GADEA, Maria Claudia",,ROU,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,33.94,01:12.0
"PEREIRA, Raquel Gomes",,POR,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,34.52,01:12.1
"MEDIC, Mila",,SRB,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,34.05,01:12.1
"ALBORZEN, Maria Selene",,ARG,,,2003,long,2018 Youth Olympic Games,,Breaststroke,100,,34.03,01:12.2
"HUSZAR, Ingrid",,ROU,,,2003,long,2018 Youth Olympic Games,,Breaststroke,100,,34.04,01:12.4
"KUCHERAN, Nina",,CAN,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,34.37,01:12.5
"VIEIRA, Ana Carolina",,BRA,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,32.95,01:12.6
"POLONSKY, Lea",,ISR,,,2002,long,2018 Youth Olympic Games,,Breaststroke,100,,34.24,01:12.7
"LAHTINEN, Laura",,FIN,,,2003,long,2018 Youth Olympic Games,,Breaststroke,100,,34.19,01:12.7
"PASUKAN, Emina",,BIH,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,35.07,01:12.7
"ONIEVA HENRICH, Elena",,SUI,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,34.06,01:13.0
"KAN, Cheuk Tung Natalie",,HKG,,,2002,long,2018 Youth Olympic Games,,Breaststroke,100,,34.86,01:13.0
"CULINA, Nika",,CRO,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,34.4,01:13.2
"ZABORSKA, Miroslava",,SVK,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,35.11,01:13.3
"SAMANCI, Beste",,TUR,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,34.11,01:13.4
"SCHREUDERS, Anahi",,ARU,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,35.73,01:15.1
"ARNGEIRSDOTTIR, Karen M",,ISL,,,2000,long,2018 Youth Olympic Games,,Breaststroke,100,,35.2,01:15.4
"MALLET, Camille",,FRA,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,36.08,01:16.1
"MENLIBAEVA, Bibigul",,UZB,,,2001,long,2018 Youth Olympic Games,,Breaststroke,100,,35.62,01:16.8
"KHULAIL, Aishath Hulva",,MDV,,,2003,long,2018 Youth Olympic Games,,Breaststroke,100,,41.68,01:34.6
"FREROT, Thomas",,FRA,,,2003,long,European Championships2021,,Breaststroke,100,,32.06,01:09.3
"GARCIA, Tom",,FRA,,,2003,long,European Championships2021,,Breaststroke,100,,34,01:11.8
"JACQUES, Antonin",,FRA,,,2006,long,European Championships2021,,Breaststroke,100,,33.89,01:13.9
"HILTBRAND, Leo",,FRA,,,2007,long,European Championships2021,,Breaststroke,100,,35.46,01:14.4
"AUBRY, Lenny",,FRA,,,2005,long,European Championships2021,,Breaststroke,100,,35.26,01:14.8
"BRUZZO, Axel",,FRA,,,2006,long,European Championships2021,,Breaststroke,100,,35.34,01:15.8
"LAFFAGE, Nicolas",,FRA,,,2004,long,European Championships2021,,Breaststroke,100,,36.06,01:16.3
"OGIER, Paul",,FRA,,,2007,long,European Championships2021,,Breaststroke,100,,36.11,01:16.5
"DEFOIS-PERNOT, Oscar",,FRA,,,2008,long,European Championships2021,,Breaststroke,100,,36.14,01:16.7
"ANTOINE, Augustin",,FRA,,,2005,long,European Championships2021,,Breaststroke,100,,36.26,01:16.8
"BRUZZO, Maxime",,FRA,,,2003,long,European Championships2021,,Breaststroke,100,,34.19,01:16.9
"GILLET, Dorian",,FRA,,,2005,long,European Championships2021,,Breaststroke,100,,36.35,01:17.1
"LEBREF, Justin",,FRA,,,2005,long,European Championships2021,,Breaststroke,100,,35.72,01:17.9
"BAYRAT, Ethan",,FRA,,,2006,long,European Championships2021,,Breaststroke,100,,35.42,01:18.3
"RAFFIER, Paul",,FRA,,,2007,long,European Championships2021,,Breaststroke,100,,36.96,01:18.9
"LORRAIN, Paul",,FRA,,,1998,long,European Championships2021,,Breaststroke,100,,37.6,01:19.2
"DI CATERINA MARTINS, Arthur",,FRA,,,2008,long,European Championships2021,,Breaststroke,100,,37.97,01:19.5
"CREED, Tristan-Janos",,GBR,,,2007,long,European Championships2021,,Breaststroke,100,,38.53,01:20.0
"LAUREAU, Charly",,FRA,,,2007,long,European Championships2021,,Breaststroke,100,,37.65,01:20.1
"SOUMAHORO, Inza",,FRA,,,2008,long,European Championships2021,,Breaststroke,100,,38.43,01:22.8
"VAUTRIN, Lilian",,FRA,,,2007,long,European Championships2021,,Breaststroke,100,,37.96,01:23.0
"SENTER, Esteban",,FRA,,,2008,long,European Championships2021,,Breaststroke,100,,40.09,01:23.6
"TRIMAILLE, Constant",,FRA,,,2008,long,European Championships2021,,Breaststroke,100,,37.49,01:23.7
"PERROT, Hugo",,FRA,,,2008,long,European Championships2021,,Breaststroke,100,,38.47,01:24.7
"FREROT, Thomas",,FRA,,,2003,long,European Championships2021,,Breaststroke,100,,32.15,01:10.5
"GARCIA, Tom",,FRA,,,2003,long,European Championships2021,,Breaststroke,100,,33.05,01:12.1
"JACQUES, Antonin",,FRA,,,2006,long,European Championships2021,,Breaststroke,100,,34.7,01:13.8
"AUBRY, Lenny",,FRA,,,2005,long,European Championships2021,,Breaststroke,100,,32.96,01:14.1
"HILTBRAND, Leo",,FRA,,,2007,long,European Championships2021,,Breaststroke,100,,35.56,01:14.8
"GILLET, Dorian",,FRA,,,2005,long,European Championships2021,,Breaststroke,100,,36.08,01:15.3
"LAFFAGE, Nicolas",,FRA,,,2004,long,European Championships2021,,Breaststroke,100,,34.91,01:16.3
"OGIER, Paul",,FRA,,,2007,long,European Championships2021,,Breaststroke,100,,35.36,01:16.3
"BRUZZO, Axel",,FRA,,,2006,long,European Championships2021,,Breaststroke,100,,35.58,01:16.4
"LEBREF, Justin",,FRA,,,2005,long,European Championships2021,,Breaststroke,100,,35.27,01:16.6
"DEFOIS-PERNOT, Oscar",,FRA,,,2008,long,European Championships2021,,Breaststroke,100,,35.66,01:17.0
"BRUZZO, Maxime",,FRA,,,2003,long,European Championships2021,,Breaststroke,100,,35.75,01:17.4
"ANTOINE, Augustin",,FRA,,,2005,long,European Championships2021,,Breaststroke,100,,35.54,01:18.5
"BAYRAT, Ethan",,FRA,,,2006,long,European Championships2021,,Breaststroke,100,,35.1,01:18.6
"RAFFIER, Paul",,FRA,,,2007,long,European Championships2021,,Breaststroke,100,,36.32,01:18.9
"LORRAIN, Paul",,FRA,,,1998,long,European Championships2021,,Breaststroke,100,,37.66,01:19.1
"CREED, Tristan-Janos",,GBR,,,2007,long,European Championships2021,,Breaststroke,100,,38.11,01:19.3
"LOCATELLI, Lucas",,FRA,,,2006,long,European Championships2021,,Breaststroke,100,,37.16,01:20.1
"FORTIER, Guillaume",,FRA,,,2002,long,European Championships2021,,Breaststroke,100,,37.26,01:20.5
"METEYER, Clovis",,FRA,,,2005,long,European Championships2021,,Breaststroke,100,,37.25,01:20.5
"DI CATERINA MARTINS, Arthur",,FRA,,,2008,long,European Championships2021,,Breaststroke,100,,39.09,01:20.9
"GREUSARD, Nathan",,FRA,,,2005,long,European Championships2021,,Breaststroke,100,,36.87,01:21.1
"LAUREAU, Charly",,FRA,,,2007,long,European Championships2021,,Breaststroke,100,,38.5,01:21.4
"MARGUIER, Charles",,FRA,,,2004,long,European Championships2021,,Breaststroke,100,,37.16,01:21.5
"TRONTIN, Philippe",,FRA,,,2005,long,European Championships2021,,Breaststroke,100,,37.23,01:21.7
"PERROCHE, Justin",,FRA,,,2004,long,European Championships2021,,Breaststroke,100,,37.15,01:22.5
"TRIMAILLE, Constant",,FRA,,,2008,long,European Championships2021,,Breaststroke,100,,37.54,01:22.6
"GEOFFROY, Alexis",,FRA,,,2006,long,European Championships2021,,Breaststroke,100,,38.81,01:22.6
"NOIR, Lucas",,FRA,,,2006,long,European Championships2021,,Breaststroke,100,,36.73,01:22.7
"VARLET, Minh-Hoang",,FRA,,,2004,long,European Championships2021,,Breaststroke,100,,38.43,01:23.1
"SOUMAHORO, Inza",,FRA,,,2008,long,European Championships2021,,Breaststroke,100,,39.06,01:23.2
"SENTER, Esteban",,FRA,,,2008,long,European Championships2021,,Breaststroke,100,,39.84,01:23.7
"COLLOMBET, Nolan",,FRA,,,2005,long,European Championships2021,,Breaststroke,100,,38.63,01:23.9
"VAUTRIN, Lilian",,FRA,,,2007,long,European Championships2021,,Breaststroke,100,,38.13,01:23.9
"SERFATY-BLONDEEL, Hugues",,FRA,,,2006,long,European Championships2021,,Breaststroke,100,,38.55,01:24.1
"PERROT, Hugo",,FRA,,,2008,long,European Championships2021,,Breaststroke,100,,38.91,01:24.5
"REMAUD, Lukas",,FRA,,,2006,long,European Championships2021,,Breaststroke,100,,40.73,01:24.6
"SCHMITT, Jules",,FRA,,,2004,long,European Championships2021,,Breaststroke,100,,39.82,01:24.8
"OUDOT, Albert",,FRA,,,2007,long,European Championships2021,,Breaststroke,100,,38.42,01:25.0
"PETREMENT, Thomas",,FRA,,,2008,long,European Championships2021,,Breaststroke,100,,39.57,01:25.0
"COLSON, Celio",,FRA,,,2007,long,European Championships2021,,Breaststroke,100,,39.34,01:25.1
"HONGNIAT, Charly",,FRA,,,2006,long,European Championships2021,,Breaststroke,100,,38.73,01:25.4
"CHAMPMARTIN, Youri",,FRA,,,2008,long,European Championships2021,,Breaststroke,100,,39.77,01:25.9
"CUENIN VIVERGE, Basile",,FRA,,,2009,long,European Championships2021,,Breaststroke,100,,39.29,01:26.0
"LECHENAULT, Mathis",,FRA,,,2006,long,European Championships2021,,Breaststroke,100,,40.38,01:26.3
"GIRAND, Enzo",,FRA,,,2006,long,European Championships2021,,Breaststroke,100,,39.68,01:26.4
"BENSAFIA, Naell",,FRA,,,2008,long,European Championships2021,,Breaststroke,100,,39.41,01:26.8
"PETITJEAN, Malo",,FRA,,,2006,long,European Championships2021,,Breaststroke,100,,39.12,01:27.0
"DALLOZ, Gabin",,FRA,,,2007,long,European Championships2021,,Breaststroke,100,,39.92,01:27.0
"VOSSION, Anatole",,FRA,,,2009,long,European Championships2021,,Breaststroke,100,,41.87,01:27.8
"BIERRY, Nathael",,FRA,,,2006,long,European Championships2021,,Breaststroke,100,,41.65,01:28.2
"MEFTAH SAOUES--POULOT, Loris",,FRA,,,2008,long,European Championships2021,,Breaststroke,100,,41.32,01:28.6
"MADMOUNE, Camil",,FRA,,,2007,long,European Championships2021,,Breaststroke,100,,41.37,01:28.6
"TAHAROUNT, Lany",,FRA,,,2007,long,European Championships2021,,Breaststroke,100,,41.86,01:28.7
"LAVALLEE, Gabriel",,FRA,,,2008,long,European Championships2021,,Breaststroke,100,,40.35,01:28.7
"VOSSION, Robin",,FRA,,,2009,long,European Championships2021,,Breaststroke,100,,42.26,01:28.8
"BERNOLLIN, Sidoine",,FRA,,,2007,long,European Championships2021,,Breaststroke,100,,40.8,01:29.3
"CLECH, Etienne",,FRA,,,2007,long,European Championships2021,,Breaststroke,100,,42.11,01:30.0
"MARECHAL, Baptiste",,FRA,,,2008,long,European Championships2021,,Breaststroke,100,,41.61,01:30.2
"MOREL, Maxime",,FRA,,,2008,long,European Championships2021,,Breaststroke,100,,42.38,01:30.5
"PERRICHON, Maxime",,FRA,,,2008,long,European Championships2021,,Breaststroke,100,,42.74,01:31.7
"MASSOTTE, Louis",,FRA,,,2007,long,European Championships2021,,Breaststroke,100,,42.22,01:31.7
"BOUAIN, Wassim",,FRA,,,2008,long,European Championships2021,,Breaststroke,100,,43.32,01:32.3
"DAUJAT, Pacome",,FRA,,,2007,long,European Championships2021,,Breaststroke,100,,44.19,01:33.3
"EL GAMAH, Chahine",,FRA,,,2008,long,European Championships2021,,Breaststroke,100,,44.6,01:34.8
"LECHENAULT, Nohan",,FRA,,,2009,long,European Championships2021,,Breaststroke,100,,44.22,01:35.2
"VERVIER, Nathan",,FRA,,,2009,long,European Championships2021,,Breaststroke,100,,42.89,01:36.4
"BONFILS, Anatole",,FRA,,,2008,long,European Championships2021,,Breaststroke,100,,44.57,01:36.5
"DE PINHO, Matheo",,FRA,,,2008,long,European Championships2021,,Breaststroke,100,,45.78,01:39.0
"KAMBOUA, Nabil",,FRA,,,2009,long,European Championships2021,,Breaststroke,100,,46.28,01:40.2
"FAKHET, Dia Elislam",,FRA,,,2009,long,European Championships2021,,Breaststroke,100,,50.99,01:47.3
"PEATY, Adam",,GBR,,,1994,long,European Championships2021,,Breaststroke,100,,26.64,57.66
"KAMMINGA, Arno",,NED,,,1995,long,European Championships2021,,Breaststroke,100,,27.01,58.1
